Term,Weight
situation,110.1646473210586
taking,109.67263223572633
dominant,109.56941216602164
followed,109.02355070295592
world,108.84120804770109
depression,108.62499882118694
maintenance,108.04084541957451
dynamics,107.78112661157687
lexical,107.36216766851334
learned,107.2246833222194
mid,107.12798516348187
modulate,106.99382365950774
behaviorally,106.98433056170123
participant,106.87934412489972
mental_states,106.45123630478523
latter,106.33648960879052
male,105.8694726835901
conflict,105.75811229840122
seed,105.49065771825546
highlight,105.339186729232
implicit,105.20172488624733
predominantly,105.08096969081349
impairments,104.82270834972539
adult,104.14658916028345
partially,103.84720747733246
half,103.61284166403402
awareness,103.52500344373091
connected,103.26895081186035
errors,102.97681852834477
opposite,102.81264433962382
placebo,102.52324334414972
choice,102.44403198951049
capacity,102.31968142096824
ad,102.28955448585485
decisions,102.06778705653014
accurate,101.9005006702966
bipolar,101.51060132568857
deficit,101.36342391705112
salient,101.29183710675883
arousal,101.16737302875352
biological_motion,101.11114290470252
anxiety,100.88847417422556
aging,100.41953288621369
critically,100.22322464994937
exposure,100.01879067103951
past,99.91461604396949
letter,99.83936462701841
lesion,99.54730376726147
bodies,98.9181346375846
interact,98.73207083879268
yielded,98.5206793578034
experienced,98.37860413851256
musical,98.34073125855025
female,98.3386013557651
pitch,98.22093207801005
rate,98.18608560142984
correct,98.1398411473877
familiar,97.92887384560167
assessment,97.72279474992261
blocks,97.43232055414818
insight,97.4294076241715
behaviors,97.07286147783931
imagery,97.04799503722927
spoken,96.73695975664972
touch,96.52098052710105
co,96.48704985742103
similarly,96.4676682667891
late,96.34906343951803
spatially,95.92494659358526
strategy,95.86633930638698
shift,95.65145540460603
personality,95.64174360003494
characterize,95.58151252685397
identifying,95.45280643381494
passive,95.03721105144021
instructed,95.02184897238033
beyond,94.95515921519416
manner,94.56210155289192
contextual,94.5451718066291
idea,94.49143799050223
moral,94.338634387615
effort,94.0463164857407
explained,93.94660400235836
sentence,93.70411172332105
expressed,93.62713244480362
typical,93.55329106744624
examining,93.54899235812425
intentions,93.38137817643687
outcomes,93.32461612006419
adaptive,93.23087391504922
recall,93.11206237789355
sites,92.85913153662403
sub,92.48258346953006
abilities,92.22864066128943
causal,92.18950521596574
faster,92.09660925380118
concurrent,91.4695722000973
severity,90.95513910556036
delayed,90.92767468328108
listening,90.71402773732733
attributed,90.53706505447863
variations,90.33520293573162
position,90.30617207829636
distribution,90.22664868173506
intact,90.08451354260788
lack,89.94070705130136
letters,89.72432254385586
interference,89.70341640537558
asymmetry,89.60361903612885
evident,89.52468672385058
switch,89.486693954099
everyday,89.47604628153377
selected,89.28241815686283
assumed,89.1182940833555
representing,89.03784018041213
compensatory,88.99485443188955
efficient,88.89461118207822
variation,88.83944459151186
purpose,88.69935621776924
specialization,88.31867799955688
overt,87.87254168194856
existence,87.830162706875
social_cognition,87.7459753377141
biological,87.70817914203117
testing,87.12294823209152
irrelevant,87.10155496448131
ptsd,86.9873175385563
intention,86.87347199938769
detect,86.82560368219524
sign,86.75113296826768
contexts,86.74430580143687
guided,86.68043880613219
called,86.44989010938086
experiences,86.38576330183419
material,86.21209811163457
episodic,86.0729017455602
shifts,86.00623306039412
environmental,85.8977462535162
mirror,85.82465072888769
females,85.66860884695367
example,85.40774551893281
sets,85.09727426566556
personal,84.98971913904354
production,84.9109131703408
tools,84.74128867449316
mediating,84.63829378977681
planning,84.50184693423095
stroke,84.48621356815217
close,84.37960615834237
comprising,84.2428083162945
specialized,84.19463744777205
domains,84.12514084992603
ocd,84.0325181195962
cued,84.00992849928103
sleep,83.98855005233352
represents,83.74072657328196
appeared,83.49952648099489
expression,83.37213371116675
help,83.3046242937094
acoustic,82.79188344433094
integrated,82.77354006189742
taste,82.72003046239591
subregions,82.55493939690979
namely,82.54640606449613
associative,82.54249620986458
confirm,82.41887136516846
correlate,82.32615649660839
probe,81.98484982826417
regression,81.94269630281495
coding,81.624958447524
males,81.6079313487774
neurocognitive,81.20475704411234
vision,80.99870378794017
response_inhibition,80.67641883365684
eight,80.66278006620101
available,80.65709863560215
responsive,80.49070690218113
putative,80.30523634974818
behaviour,80.26366222749671
selectivity,80.00519452453184
native,79.96754950143182
sessions,79.8189993742038
providing,79.80632245452412
third,79.7947876764573
conversely,79.77914602488353
novelty,79.59383084107826
efficiency,79.59292376348297
conceptual,79.54534566712894
useful,79.41277072979753
categories,79.34465431090884
frequently,79.08990196563099
rule,78.92783915902217
bpd,78.79802515386449
wide,78.52737815367291
meaningful,78.27758269659361
closely,78.02959515240181
aspect,77.96121450892835
integrating,77.89712471518546
rapid,77.56702105703872
hands,77.563478155896
addressed,77.53950400223044
population,76.99432774092159
equivalent,76.97983167978532
developmental,76.89848817843732
elicit,76.62033911374792
portion,76.54548979333867
seven,76.52653461096084
mediate,76.19198439008053
multimodal,76.16708327392195
modalities,76.15819109726448
step,76.07056656398001
memories,76.01819283703247
affects,75.71535315563904
contributes,75.71312421016114
