Term,Weight
shared,97.01316662726003
executive,96.9544682149716
mid,96.79249367214368
opposite,96.37101616314271
taking,96.29417720835832
environment,96.06717260639928
conclusion,95.74351232968922
varying,95.70368429116542
situation,95.06707557814971
decisions,95.05648564638602
conflict,94.97764896504168
personality,94.75988961877671
sex,94.66832468246508
flow,94.65921848264014
adult,94.2829293437395
highlight,94.07533913469246
participant,94.04322255944084
contributions,93.88293412594385
items,93.64289085680078
modality,93.6086155747241
behaviors,93.29109447275813
scan,92.93899331345813
focus,92.78957032823207
situations,92.36384073268134
priming,91.67710778590117
targets,91.63249285105556
passive,91.4411309332049
deficit,90.97348605895449
picture,90.71252978892711
execution,90.48931855118141
voice,90.19303264463613
communication,90.12710627172407
male,89.77134320206827
meaning,89.52053521469334
sustained,89.51225762880047
visually,89.16775321861044
beyond,88.96894247999434
aversive,88.93000207315235
co,88.84416632373149
mental_states,88.7654775433
pathway,88.68278758427559
autism,88.57968342843274
contexts,88.53004152037235
followed,88.3680558945245
useful,88.30356058439372
engagement,88.28938530729744
explicit,88.00036023996881
switch,87.74381510735803
represented,87.46192903922055
linguistic,87.45550754859805
amount,87.43143526546454
dynamics,87.39694841570717
space,86.61201891418534
substrate,86.24451907776441
characterize,86.22963623872263
completed,86.21797220716816
gestures,85.90102959338023
touch,85.8633714227149
aging,85.82514397658358
phonological,85.60891591211399
fundamental,85.55641684460053
predominantly,85.37481335952742
connected,85.23554669909497
ad,85.15764261103705
sub,85.1223021041227
moral,84.85183041386063
maintenance,84.79875709376942
outside,84.63688418822944
strategy,84.31509625291625
manner,84.29423881205709
impairments,84.2059916881029
behaviour,84.12388715996997
subregions,84.02823215106771
imagery,83.3510475957726
learned,83.00265015863516
abstract,82.9879214336763
roles,82.88781757748893
adaptive,82.77132794630354
stage,82.28931953749395
correlate,82.21526912037938
rate,81.9514674906641
severity,81.81351468287214
familiar,81.80184373400917
bipolar,81.76592656876338
engage,81.676878912966
identifying,81.66775030687546
testing,81.63021309351214
forms,81.55087501192267
correct,81.40999350647944
bpd,81.23667026916318
category,81.17099298309849
stages,81.1141884994061
throughout,81.09148950552174
naming,80.84504139016327
typical,80.8170648034197
variations,80.23546607457001
half,80.16201417946158
behaviorally,79.56648201842427
hearing,79.18850097940746
interpretation,79.13784281510146
experienced,78.95268802970485
implicit,78.84115780581503
partially,78.59071812174744
arousal,78.55482327736878
regression,78.34497223963277
preferentially,78.25316265448006
frequently,78.16698954630715
blocks,78.16631541185735
compensatory,78.07470142117737
awareness,78.03050465109925
difficult,77.96041251820046
intentions,77.75198906272072
ptsd,77.60401906464944
mediate,76.88329613713748
assumed,76.74206053087227
insight,76.69520568218215
locations,76.51167394683726
interference,76.03447129839263
lesion,75.95112570389084
everyday,75.9457239525419
capacity,75.76424934986434
pronounced,75.68385813538204
requiring,75.1551963245018
yielded,74.70215316634524
instructed,74.69133304556922
past,74.41400968690061
delayed,74.29557576203669
mood,74.2912077786726
causal,74.24715329549409
late,74.24000723798665
spatially,74.17142216769489
female,74.14095438690543
intention,74.09394894291239
anxiety,73.95801615693243
idea,73.9271314077956
recall,73.74970008353063
interact,73.54397370669969
default_mode,73.53041457288923
abilities,73.5129938855302
accurate,73.51222167772939
critically,73.508973431013
assessment,73.35360424337563
eight,73.2225510891422
lack,73.21649200822873
experiences,72.82127552542829
orientation,72.63898810996935
available,72.53911075960394
mdd,72.4840266750403
identity,72.43043761034484
called,72.36330504578808
trait,72.26964350572682
latter,72.24360600791103
moving,71.96880477075587
elicit,71.95460335581497
dominant,71.91579608244909
musical,71.8281882571827
pitch,71.7800834935907
social_cognition,71.73705188108863
sets,71.34679478800889
exposure,71.33536682584645
third,71.30065411420705
sessions,71.22634189518786
sound,71.22318692405352
comprising,71.1529603530867
selected,71.13617126838275
affects,70.86927379590085
salient,70.78697495610629
females,70.77818417104253
episodic,70.52520369090884
map,70.32596615027714
aspect,70.22411479975156
attributed,70.21162969806605
natural,69.8931580095966
stroke,69.58404828522089
expression,69.48249428901539
modalities,69.3311662312558
visuospatial,69.25942601042337
sleep,69.18501828450005
personal,69.17499625724957
detect,69.06002578538295
letter,68.98645076357553
serve,68.83592595891274
timing,68.7815364157943
males,68.20231158876477
pd,68.18319538128458
explained,68.15510484167035
sentence,67.84453679576897
drug,67.61957701943265
rewards,67.61060032682232
production,67.47191449148515
namely,67.41836438766583
biological,67.40189779751782
speed,67.36121821239416
position,67.3309342486268
effort,67.20530499579112
produce,67.03048400565993
irrelevant,66.72881886680874
decision_making,66.65453126680434
status,66.60945866932771
demanding,66.55197594701836
novelty,66.37968354690167
contextual,66.32449214127342
static,66.22431573684162
variation,66.12202963218498
psychological,65.84584411140249
